date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2018-01-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,426.1,0.19
2018-01-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1432.2,0.64
2018-01-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1128,0.5
2018-01-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1394.5,0.62
2018-01-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1186,0.53
2018-01-15,Arusha,Ngorongoro,Arusha Region,4538,-2.97,35.92,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1346.3,0.6
2018-01-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,47827.78,21.39
2018-01-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,189642.86,84.81
2018-01-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,207916.67,92.99
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1020.89,0.46
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1800,0.81
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,1097.42,0.49
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1922.84,0.86
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,691.68,0.31
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1557.75,0.7
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,8588.38,3.84
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.68
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,8000,3.58
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,7696.69,3.44
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2498.66,1.12
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,3950.23,1.77
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,4599.23,2.06
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2118.78,0.95
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,6000,2.68
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2248.36,1.01
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2432.64,1.09
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,677.86,0.3
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1271.23,0.57
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1208.47,0.54
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1451.43,0.65
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1104.72,0.49
2018-01-15,Dar-es-salaam,Temeke,Dar es Salaam Region,4539,-6.89,39.26,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1541.98,0.69
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1200,0.54
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Rice,52,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,872,0.39
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1333.3,0.6
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.68
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,8000,3.58
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,5750,2.57
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2550,1.14
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,4000,1.79
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,5250,2.35
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,1900,0.85
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,4000,1.79
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,1900,0.85
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,576.4,0.26
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1465.4,0.66
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1279.9,0.57
2018-01-15,Dodoma,Dodoma Urban,Dodoma Region,4540,-5.93,35.92,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1094,0.49
2018-01-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,52965,23.69
2018-01-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,191833.33,85.79
2018-01-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,191388.89,85.59
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,650,0.29
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1100,0.49
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,800,0.36
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Rice,52,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,1364.4,0.61
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1200,0.54
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,6328,2.83
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.68
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,7000,3.13
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,7000,3.13
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2700,1.21
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,3500,1.57
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,12000,5.37
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,852.8,0.38
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2125,0.95
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2500,1.12
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,438.6,0.2
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1500,0.67
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,810,0.36
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1300,0.58
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1168.9,0.52
2018-01-15,Geita,Mbogwe,Geita Region,4541,-3.3,31.9,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,900,0.4
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Rice,52,KG,actual,Retail,TZS,2055.6,0.92
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,1249.6,0.56
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1333.3,0.6
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,7611.1,3.4
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6250,2.8
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,7750,3.47
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2550,1.14
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,5000,2.24
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2300,1.03
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,3362.4,1.5
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2050,0.92
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,574.4,0.26
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1219.5,0.55
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,904.3,0.4
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,899.7,0.4
2018-01-15,Iringa,Iringa Rural,Iringa Region,4542,-7.8,35.48,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1284.6,0.57
2018-01-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,44800,20.04
2018-01-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,215600,96.42
2018-01-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,154000,68.87
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1333.3,0.6
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1300,0.58
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,833.3,0.37
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Rice,52,KG,actual,Retail,TZS,2144.4,0.96
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,420.5,0.19
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1400,0.63
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,5160.2,2.31
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,5000,2.24
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,7000,3.13
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,6333.3,2.83
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2400,1.07
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,oil and fats,Oil (cotton),172,L,actual,Retail,TZS,5000,2.24
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,5500,2.46
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,2367,1.06
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2333.3,1.04
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,454.1,0.2
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1666.7,0.75
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1037.3,0.46
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1433.3,0.64
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Kagera,Muleba,Kagera Region,4543,-1.88,31.45,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,575.3,0.26
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1200,0.54
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,929.8,0.42
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1700,0.76
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,839.5,0.38
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1500,0.67
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,6455.2,2.89
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6000,2.68
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,7000,3.13
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,6000,2.68
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,2500,1.12
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,5000,2.24
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,1611.3,0.72
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2000,0.89
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,510.9,0.23
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,2625.9,1.17
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,1222,0.55
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1239.2,0.55
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,917.1,0.41
2018-01-15,Katavi,Mlele,Katavi Region,4544,-6.42,31.32,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,989.1,0.44
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1543.9,0.69
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1033.3,0.46
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,TZS,895.3,0.4
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,cereals and tubers,Rice,52,KG,actual,Retail,TZS,1911.1,0.85
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,TZS,634.3,0.28
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,TZS,1266.7,0.57
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,"meat, fish and eggs",Fish (fresh),401,KG,actual,Retail,TZS,5267.6,2.36
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,"meat, fish and eggs","Meat (beef, with bones)",857,KG,actual,Retail,TZS,6125,2.74
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,TZS,8000,3.58
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,TZS,7875,3.52
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,miscellaneous food,Sugar,97,KG,actual,Retail,TZS,3250,1.45
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,oil and fats,Oil (sunflower),184,L,actual,Retail,TZS,4875,2.18
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,pulses and nuts,Beans (dry),262,KG,actual,Retail,TZS,1900,0.85
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,pulses and nuts,Beans (green),868,KG,actual,Retail,TZS,1623.9,0.73
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,pulses and nuts,Beans (spotted),870,KG,actual,Retail,TZS,1950,0.87
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,pulses and nuts,Soybeans,248,KG,actual,Retail,TZS,2975,1.33
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,vegetables and fruits,Cabbage,181,KG,actual,Retail,TZS,379.8,0.17
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,vegetables and fruits,Carrots,166,KG,actual,Retail,TZS,1679.9,0.75
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,vegetables and fruits,Lettuce,318,KG,actual,Retail,TZS,595.4,0.27
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,vegetables and fruits,Onions,173,KG,actual,Retail,TZS,1430.7,0.64
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,vegetables and fruits,Tomatoes,114,KG,actual,Retail,TZS,722.4,0.32
2018-01-15,Kigoma,Kasulu,Kigoma Region,4546,-4.76,30.4,vegetables and fruits,Tomatoes (bitter),869,KG,actual,Retail,TZS,566.4,0.25
2018-01-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,170000,76.03
2018-01-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,165000,73.79
2018-01-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,55500,24.82
2018-01-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,187250,83.74
2018-01-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,166000,74.24
2018-01-15,Kilimanjaro,Mwanga,Kilimanjaro Region,4545,-3.76,37.64,cereals and tubers,Maize (white),67,KG,actual,Retail,TZS,1000,0.45
2018-01-15,Kilimanjaro,Mwanga,Kilimanjaro Region,4545,-3.76,37.64,cereals and tubers,Maize flour (white),134,KG,actual,Retail,TZS,1000,0.45
